,tr_loss,tr_ret,val_ret
0,-0.0010070802905902748,0.07248995824828654,0.0644212861416684
1,-0.0013290822500137474,0.09829748761008296,0.06477344447710341
2,-0.0018482262703686566,0.12187232750106364,0.06525882624555268
3,-0.0019232588720343535,0.1265561106908122,0.06553413114010873
4,-0.0020014466637332962,0.13060956360768747,0.06583351419108259
5,-0.002066976359225494,0.133378337511209,0.06561178471851596
6,-0.0021098299981878797,0.13542769509494873,0.06627610578698327
7,-0.0021591910136434782,0.1403997156228336,0.06545913353679861
8,-0.002249023761436748,0.14721179331487225,0.06517263414057504
9,-0.002314430703290553,0.15209896739528628,0.06594752811732768
10,-0.002396344597331902,0.1590824530080083,0.0667802279128939
11,-0.0024447012070394425,0.1640713915145087,0.06673263203945073
12,-0.0023869788368500477,0.15889323775151348,0.06941477127794625
13,-0.0025527142833239144,0.17990668767892476,0.06686847769453261
14,-0.002715168056134123,0.18588389825783302,0.06689371880346157
15,-0.0030077317917231593,0.2076919620031083,0.07137894408935101
16,-0.003039403090033329,0.21508848151895057,0.07041438528995704
17,-0.0025838002392214294,0.18288260061596776,0.0648666124727236
18,-0.002939420836403555,0.20848424733130574,0.0675135528833308
19,-0.003057446080711271,0.21952307477987507,0.06618765168023659
20,-0.0030969670257932126,0.2219898307131246,0.06627063828067004
21,-0.003196583168858355,0.23083510755872128,0.06463837567426865
22,-0.0032551715141115475,0.2350107307516008,0.0639740265824871
23,-0.003312163303075177,0.240457572499175,0.0636061640901372
24,-0.003358130982884524,0.24477271357659278,0.06367941453342015
25,-0.0033822512380003956,0.24780147201030311,0.06437715587218125
26,-0.0035746782904694996,0.260515179850239,0.08160618011673089
27,-0.00356312311256928,0.26429217032299124,0.07060203933726113
28,-0.0031230189493388154,0.2256569093456736,0.06133001773616268
29,-0.003364777202966878,0.2442926075741634,0.06751975066481322
30,-0.0035338516603560357,0.2584004685959828,0.06632882738248624
31,-0.003587361208037783,0.2676001754366621,0.06179426454936327
32,-0.00372889574726689,0.2743034160751339,0.07279851727243805
33,-0.0035948973490574176,0.27081563350793564,0.06383433872536944
34,-0.003594070858187607,0.2676630245146781,0.06474536162696383
35,-0.003972385198301425,0.2969226852237819,0.07235787466100758
36,-0.003777852036730119,0.2794919116857951,0.08631719918127062
37,-0.0020551532144241747,0.16005901269295567,0.09747907105392002
38,-0.002603781844743423,0.2068065603242257,0.08078973835696693
39,-0.0026319864840450317,0.2019208434140793,0.0953328031404809
40,-0.0028721599801894565,0.22395721191679402,0.09426558455341669
41,-0.002927238635598385,0.2309537829361993,0.08900902226976201
42,-0.003137070040386574,0.2534182716948238,0.0857273435447669
43,-0.003334731884508677,0.30497317778114397,0.08945571994631031
44,-0.0030681090524670817,0.24942057699750605,0.08344322916736474
45,-0.0032989024677645197,0.28452107001796145,0.0820205807114777
46,-0.0036050291444589856,0.31876874094075447,0.07197714491785344
47,-0.004019982850066335,0.3702142809042326,0.07890871721231192
48,-0.003893486259416086,0.3465666692744839,0.08412142461980382
49,-0.004519550740951672,0.392783486319863,0.07969655858657076
50,-0.004892025656137328,0.4281278533526915,0.07945248317622548
51,-0.0037507085370493062,0.3302745715637799,0.08028364318665042
52,-0.0046513499380020605,0.4189103389529985,0.07801370078677464
53,-0.005038913662708672,0.440685558285166,0.08004435531928471
54,-0.005164299777587889,0.4579433571426671,0.077796464606802
55,-0.00494070844559877,0.4293284778795825,0.08078113226804119
56,-0.005006959510033473,0.4321113822947332,0.08099618656480415
57,-0.005651621798274368,0.5014800295169497,0.0835114503647097
58,-0.005740337594947982,0.5135392412458922,0.08776699428207783
59,-0.005512579962244366,0.4812327989210459,0.08041145014489674
60,-0.005747138259278074,0.5131592916513167,0.0902555598404224
61,-0.005692452812152295,0.5026896446836274,0.08498124015737087
62,-0.005934135232994196,0.5254907612881876,0.08719065559671971
63,-0.0057365614638591285,0.5072607418214198,0.0876427132421433
64,-0.005888266042992239,0.5226147744365277,0.09404461009253483
65,-0.006024113646240428,0.5251230176751834,0.0832960272585306
66,-0.0062370209180200855,0.5602019916183119,0.08904051405801641
67,-0.0064525308248928595,0.5738312621919894,0.09054332758594671
68,-0.005851485862063353,0.5236363122622956,0.08893256110201408
69,-0.006392773280877283,0.5689858916260335,0.09190649666063809
70,-0.006463628094312828,0.5701469744582408,0.09119954935672525
71,-0.006363960213152792,0.5608025317671969,0.08676751728285387
72,-0.006698195023863487,0.5969112067146,0.09133122077482608
73,-0.006716255675849941,0.5920999079885099,0.08896478257146087
74,-0.006998234719796171,0.6272764988050086,0.09202978213577445
75,-0.006858888332221315,0.603024639324147,0.08936181855434919
76,-0.006900515296429468,0.6110379739828361,0.09225199835805453
77,-0.007007339658794629,0.6181351349728018,0.0942234694373354
78,-0.006967561194462873,0.6195297842277556,0.09316203786414842
79,-0.007134410471420111,0.6370002153038259,0.09459962868539754
80,-0.007156384428032913,0.6350441313314302,0.10155038216784827
81,-0.0071263789646380145,0.6332213389890884,0.10000069595368338
82,-0.007386237711879079,0.65251585060454,0.09827401474094978
83,-0.0076704292184317565,0.6805856364731514,0.09900073388566538
84,-0.007596551367750359,0.6797618981451341,0.10112735568183977
85,-0.00742443580813744,0.6581483890393689,0.10200987165870203
86,-0.007744717932640851,0.6881080211700343,0.10211736179507332
87,-0.007623051346246628,0.6764010702848217,0.10349288758155441
88,-0.007545343275427942,0.6662177998200277,0.10467581499044973
89,-0.007755299077382289,0.6949954567907866,0.10530453702555617
90,-0.0075767916671304475,0.6749887190259051,0.10883594849284721
