,ret
20,-0.008547008952849414
21,0.0076629314014813234
22,0.00047519009148333725
23,-0.008550974277956081
24,-0.0004791566612765381
25,-0.020134227222712103
26,-0.011575129228454906
27,0.03940493231034793
28,0.024969580160925493
29,-0.018965689276754384
30,-0.016632836573507403
31,0.017411811764705812
32,0.0027751617587807352
33,-0.012453874538745368
34,0.00046707146193374885
35,-0.00046685340802995155
36,-0.002335310602522171
37,0.01544943747895884
38,-0.016597555712422534
39,0.042097642376193685
40,-0.019513728813013276
41,0.012220424697580917
42,-0.02966537146124451
43,-0.025595416878288268
44,0.04560368811409624
45,-0.014305550297549045
46,-0.01220876761173043
47,0.011095023862380982
48,0.009557664393463035
49,0.007012517039795524
50,-0.016603461236736804
51,0.011587446127193507
52,-0.006341864650437419
53,0.015485848974048162
54,0.010962195893942275
55,0.0532530322190313
56,0.007778560054788083
57,0.006387725652831062
58,0.029922911136812915
59,0.017754938158618925
60,0.014850173652689062
61,-0.026171243096244294
62,0.029022945819295123
63,-0.006701997023289281
64,0.014347647647647663
65,0.010336611514730892
66,-0.009900958076002586
67,0.0239999682666646
68,0.022172915921893195
69,-0.010846017637247638
70,0.004699248120300652
71,0.004365481361833159
72,0.0003104315333612923
73,-0.013966480446927406
74,-0.008813314447592016
75,0.0022228960869197013
76,-0.00728764258555128
77,-0.007022087007846431
78,0.0006429122468659789
79,0.023450015308383684
80,0.013182674199623406
81,-0.010223048327137494
82,0.005633802816901455
83,0.03734827264239016
84,0.005700540054005408
85,-0.027147942337349143
86,0.017172585096596197
87,-0.00363517845340389
88,-0.0028192040268524656
89,-0.0033261433007460007
90,-0.005328626563902421
91,-0.0038689585636283645
92,0.006274245405609526
93,0.038004720902612935
94,0.0037185641795927974
95,-0.006552335349267808
96,-0.0018565283504624103
97,0.0043397707482881005
98,-0.014814814814814828
99,-0.011278195488721898
100,-0.001580752327898787
101,-0.004700445400959024
102,0.00942035755728088
103,0.012470752825766705
104,0.003638003976010713
105,0.009228046077575198
106,-0.038850037843821864
107,-0.008353597187992456
108,-0.018749946161683396
109,-0.0088618487434482
110,0.026952695269527063
111,-0.02888387549074584
112,-0.025989054981546293
113,-0.013037186161440036
114,0.010879840476905505
115,-0.011865956535553644
116,-0.010048360968325882
117,-0.029774470325086674
118,0.007723669705001034
119,0.009400939814337247
120,-0.00994470433921712
121,0.009760701230053188
122,-0.0179160613245944
123,0.01024162233184123
124,0.003960082306984282
125,-0.011109157845774927
126,0.014587674686101768
127,0.020979973283744575
128,-0.018537075357785714
129,-0.015958974876149678
130,-0.036155347292574795
131,-0.01836986667582998
132,0.007548309245217356
133,-0.006555330210009697
134,0.004556213740081808
135,0.039255503933203026
136,0.02302489124190957
137,0.0005882906391120251
138,0.0017642459138044412
139,-0.026122688582330512
140,-0.012055485232067606
141,-0.011287340185702873
142,0.006788059240975115
143,-0.0030647256186110286
144,0.01014454381016143
145,-0.030432135409855995
146,-0.0004612546125460337
147,0.014766958929395326
148,0.012733060482037342
149,-0.008082622361921855
150,-0.018107695789950255
151,-0.03474022840065674
152,0.026236125126135254
153,0.009177351687971111
154,0.030204545949836157
155,-0.0015762610837408817
156,-0.000631512472371428
157,0.01974933535890631
158,0.007175807278318657
159,-0.015586096285156156
160,0.023690298286131915
161,0.020471651090342626
162,0.0034890103348461233
163,0.003911299265045633
164,-0.0051948484848484576
165,0.009138381598711198
166,0.007852440985537038
167,-0.014279574087463385
168,0.0013167250819380572
169,0.010083561168377199
170,0.027482938775510286
171,0.01112293491117231
172,-0.0007856993190151671
173,-0.019921440633214056
174,0.010163172242930523
175,-0.01720945194598896
176,0.02936422492899322
177,0.0041688119898075264
178,-0.008562455036972252
179,-0.0013085841060302501
180,0.010047894736842226
181,-0.0037896729611714298
182,0.014265287005930228
183,0.005625925925926021
184,0.00792540755592497
185,0.028078875861563476
186,-0.0030826642835857098
187,-0.020408106359469918
188,0.0028829894586372877
189,-0.0003777530895075729
190,-0.01866117546790604
191,0.0051550880120518495
192,0.004022076839549651
193,0.020973781200465846
194,0.013939654149695141
195,0.04486255913848339
196,0.001385214777369316
197,0.015905876634936686
198,0.0037439753661002275
199,-0.01356371697401545
200,0.02268803322653266
201,-0.016134588235294033
202,-0.011957398285944554
203,0.0055324683057605805
204,0.00235631485288198
205,0.0041045150785266995
206,-0.002601263470828699
207,-0.038748174366617
208,0.047674497971879726
209,0.0018497594580185065
210,-0.006277695716395797
211,-0.008175362318840631
212,0.020981602810730554
213,0.001646136944181872
214,-0.01577734247104216
215,-0.03105863331914323
216,0.014016486350724068
217,0.005551858335096128
218,-0.029408438111169107
219,0.03378218981993336
220,-0.00561485663285156
221,-0.009373280632411093
222,-0.025649750371625576
223,0.009828009828009764
224,-0.004436189483161658
225,0.002110694233365079
226,-0.007020828622064769
227,0.010841433203899038
228,-0.0013989274563083688
229,-0.0030352322429319308
230,-0.008665151818962432
231,0.007795889440113481
232,0.009142053445850843
233,-0.004899583537481635
234,-0.004185081343798153
235,-0.02027194016633029
236,-0.010345697442702476
237,0.016828148474549925
238,0.002005967853411121
239,0.01201406453944696
240,-0.037803172688902535
241,-0.0619272597118094
242,-0.0063994160458196985
243,-0.019322134283245126
244,-0.012559027971852536
245,0.011668681583065015
246,-0.005190414925581624
247,-0.010086899018522744
248,0.006558913017581254
249,-0.004538026477332718
250,0.014525017662162942
251,-0.011547917747020566
252,0.00011796082411982264
253,-0.009557499201710756
254,0.00250178710992547
255,0.0023556890459363214
256,-0.003745352272885415
257,-0.01448568394426274
258,0.000781418559885639
259,-0.009943751845381307
260,0.010301655629139077
261,-0.004424558109454648
262,0.006739914959063546
263,0.02798438880697913
264,-0.005994486342267481
265,-0.00630145449837402
266,-0.005365878048780572
267,0.002452231546155837
268,-0.050146745348660905
269,0.007983440227481903
