,tr_loss,tr_ret,val_ret
0,-0.001016324895845173,0.07316422209167286,0.06438733977697225
1,-0.0010247368855524997,0.07381038663943695,0.0644299930360687
2,-0.0010690755640189308,0.07720929637161669,0.0643419181718136
3,-0.001430154464824227,0.1066519611989988,0.06515673948700854
4,-0.002045894261682406,0.1575601153781731,0.06510538250163186
5,-0.0022957243913242563,0.17602435924439516,0.06492969565286769
6,-0.0026469297066932995,0.20404303350458566,0.06430638264837121
7,-0.002966047957888804,0.23298239520975245,0.06417173147725211
8,-0.0030868573771658703,0.24713385374071634,0.06379891097547818
9,-0.003248787583397643,0.26065013522969815,0.06316997807920292
10,-0.0034325606305719704,0.28162388490831647,0.06245152759884674
11,-0.0036808280954392105,0.3028905802612994,0.06170442695960915
12,-0.003907727672640249,0.324350139382065,0.06100442772486758
13,-0.004048516942523292,0.3364070557616316,0.06036347749649665
14,-0.0040427467444169455,0.3313540156005854,0.06456427324801878
15,-0.004352854299158934,0.3617888577185645,0.06095970891990065
16,-0.0043690935288577745,0.3711979779727824,0.05714853449364987
17,-0.004532778427843596,0.37992020219432726,0.06016149334189979
18,-0.004783077908402902,0.4026192021946624,0.059470611119656465
19,-0.004840845380501832,0.4093288035164762,0.059211613503823465
20,-0.004960483373906754,0.422094130435081,0.05849876828981302
21,-0.005031593127848737,0.4237868595091173,0.058908822508955995
22,-0.005009312110350947,0.426286835147278,0.052752244271344305
23,-0.004530773543156102,0.381588330005907,0.06212090614695695
24,-0.005279584833251647,0.44631311175825883,0.0619454006478876
25,-0.005343253680257476,0.46002071362391506,0.05785842983330795
26,-0.00539820322093874,0.4665079503646261,0.05948995614894844
27,-0.005609651403647149,0.4835087638889164,0.05829526512914333
28,-0.005681182385160355,0.4870484616120388,0.05899867254049212
29,-0.00538293907780826,0.46730239656591194,0.062080598435115146
30,-0.00583101707688229,0.5019949553760404,0.05724591736755194
31,-0.005984023545315722,0.5152208344637158,0.056408775645457924
32,-0.006122020088246245,0.5279176334021811,0.05600699687937347
33,-0.0061508628935280285,0.5300507309208007,0.0569639497384695
34,-0.006235982288046103,0.5389379585282115,0.05627110571931382
35,-0.006207031798069238,0.5364363835532631,0.05578580917834404
36,-0.0062730811154096955,0.5427177981222309,0.05546470043932204
37,-0.006371663958052522,0.5525937815652935,0.05332834810442299
38,-0.006337138393719215,0.543250426930923,0.05169264827550367
39,-0.006421290956373013,0.5538855474911707,0.05586355653605029
