,ret
186,0.010776578396614157
187,-0.01942956171054308
188,0.0028866359646607825
189,-0.0008597041174411672
190,-0.013792580685567615
191,-0.0029557423342298672
192,0.0011856839553367408
193,0.019583977844484353
194,0.013403685105785894
195,0.04485260515515836
196,-0.0027155632984711283
197,0.001272456894953272
198,0.020376101695980867
199,0.038031880398079206
200,-0.005171885598751687
201,0.0091440772478329
202,0.007427814902067752
203,0.01032213678556472
204,-0.0037268264228744867
205,0.009014095569989007
206,-0.006792608499415539
207,-0.026400892142705912
208,0.001290877519750641
209,-0.009812800547390674
210,-0.00012023393780010196
211,-0.009257552705824575
212,-0.007050182183415222
213,-0.007650012435414221
214,-0.0020709859992840167
215,-0.022270201495602875
216,-0.002236221253548975
217,0.014401344999159455
218,-0.0034063821121008793
219,0.0025948256600150767
220,-0.0032224445485090894
221,-0.008522146703897402
222,-0.03478109399098055
223,0.015760166647397763
224,-0.004870997303892362
225,-0.02067282293790476
226,-0.009153963945624743
227,-0.008002062548380805
228,-0.012105859313507113
229,-0.010730728250679656
230,0.048445141254621085
231,-0.012303833102832961
232,-0.047335744260800554
233,-0.01033682877558285
234,-0.020932179186017353
235,0.006728740739621061
236,0.0017109332565272111
237,0.015254433173193443
238,0.006576545791928328
239,0.002258572138864864
240,0.003881936449326745
241,-0.03883995799024023
242,0.008232701044551493
243,-0.015800474205231976
244,-0.01157521232867797
245,0.03067375507851938
246,-0.006067770232262765
247,-0.007168726749728275
248,0.012237874372726647
249,-0.0026500652050619983
250,-0.004882893394810443
251,-0.0035069712800475422
252,0.004848255414639541
253,-0.011594480182173569
254,0.006191465954957833
255,-0.0018228756995494247
256,0.0029797779065771964
257,-0.019222910085375234
258,-0.009229700280791831
259,0.023333365772028124
260,0.007987399308393423
261,-0.003618591869757142
262,-0.0009605174894518193
263,0.02742357262813071
264,-0.0007350962049276426
265,0.0013602138442025422
266,-0.01666051789994715
267,0.0019016005655774345
268,-0.04938131043219455
269,0.012047480749994037
270,0.012794813158037904
271,-0.015332039184336958
272,-0.05407310742479893
273,0.015410180283507184
274,-0.012123346782186253
275,0.00373508485216196
276,-0.008474802098710826
277,0.00611715969551368
278,-0.02536424577851361
279,0.026661225143500708
280,0.0012289148869560934
281,0.0018103760174237227
282,0.016025990886277312
283,0.003557282061724239
284,0.025919781291238037
285,-0.0028280466820172216
286,-0.0024998861277317876
287,0.005443610260752058
288,0.012784643282638465
289,-0.0030212312914009638
290,0.00892772776295996
291,-0.0106004835527808
292,0.0007077266436974891
293,0.012117947308046148
294,0.009730786174005657
295,-0.006210812373288809
296,-0.0022107768333303243
297,0.005983998003123025
298,-0.004208882040651837
299,3.699098583839919e-07
300,-0.010972827015935518
301,-0.002084280008172089
302,0.003101405148431811
303,-0.00043933678985178106
304,-0.008730435965350999
305,0.02742919704441264
306,-0.010485031631034133
307,0.0006744577234445446
308,0.0037656344710364636
309,0.020608737050428642
310,0.0036160380466638345
311,-0.00866520142178047
312,0.0015067740882683297
313,0.012136608641219642
314,0.016508632490218555
315,0.013302954081570825
316,-0.0016238388019330847
317,0.0014782220978423735
318,-0.006248735348948995
319,-0.01957069775510732
320,0.01276962152024505
321,-0.012665886515808533
322,-0.006490279620890038
323,0.04018206844903995
324,0.0021358219593190977
325,0.005360468892509953
326,0.018192601656728587
327,-0.0020629769196779404
328,-0.005661837838898669
329,-0.019590954719534887
330,0.009325326180316628
331,0.015741410899658918
332,0.00944834447829209
333,-0.007234399032887515
334,-0.015066092421066414
335,-0.004172728284247842
336,0.0458367437559799
337,0.03685388627157981
338,0.053083918058511446
339,0.024069175199214983
340,-0.004472599632952308
341,-0.008950386129972607
342,-0.0328686128939668
343,-0.012358486781516
344,0.027498352560234546
345,0.015799700871320516
346,-0.007102864596595373
347,-0.026129963446517763
348,0.003891082490706621
349,-0.012368686043231892
350,-0.006238961846147742
351,-0.005804401028676614
352,0.010742668782199923
353,-0.012497351785049068
354,-0.006583577109463664
355,-0.006341360872444782
356,0.014939553292493942
357,0.0025291443629752567
358,0.027493260629760128
359,0.02473622582532246
360,-0.02483658140390999
361,0.0003314983479383806
362,0.01268930365780386
363,0.0017088173908175065
364,-0.018245159671018047
365,0.006970275173871873
366,0.02409426124491547
367,0.01698228874761658
368,-0.02345032687194772
369,0.006926285363768863
370,-0.0179277207483387
371,0.03920334849089144
372,0.068176111175572
373,-0.02526939985817897
374,0.018316193570581358
375,-0.034329725035658926
376,-0.010810044042521628
377,-0.0017473975009870883
378,-0.03649032196105659
379,0.014344541076251134
380,0.020986493668301284
381,-0.007521997418216
382,-0.014339672141215632
383,0.008232709506419448
384,0.022290034207934125
385,-0.02638352452446454
386,-0.006373325451246904
387,-0.030931446869072798
388,0.02209196791726218
389,0.0007899499868466529
390,0.012753755915404666
391,0.007534159620619576
392,0.018775505302752547
393,0.00042151697569602667
394,0.004533630425425779
395,-0.036717249507280836
396,0.031173281207198693
397,0.013509435741350146
398,0.01507817952392962
399,-0.005468906359531452
400,-0.006952773521355804
401,0.0132655040766747
402,-0.023967968200823853
403,0.037450559805875513
404,-0.008731624677215121
405,-0.00936299759585348
406,-0.0010800765579043218
407,0.021914757130851528
408,-0.002009270354098467
409,0.02458579341598457
410,0.010450280111628
411,-0.011693530382797551
412,0.006325888340381371
413,-0.008378707853973507
414,0.027203675817764585
415,0.01560505828609665
416,0.0009217889024812068
417,0.0009269326159515839
418,0.01426660131656889
419,-0.0009427614091811657
420,-0.0056600980472137396
421,0.002831217462454587
422,0.013258542516457835
423,0.006217542840074286
424,0.007028040054259882
425,0.0014465062613755004
426,-0.01771159440397882
427,0.013935713716272197
428,-0.010638341878380225
429,-0.00804748300702704
430,0.005143576003092237
431,0.004241934923766225
432,-0.0009935602641957969
433,-0.0041249803562786284
434,0.10880709084429216
435,-0.017139065004990333
436,-0.09172003528800496
437,0.02045852500804565
438,-0.014541771243177825
439,-0.0017011812123429485
440,0.008738446138719914
441,-0.02137767018809052
442,-0.0189263794747424
443,0.009486394453366747
444,0.02659033602592605
445,-0.0034362732987712084
446,-0.0382988102653036
447,-0.029173935623202293
448,0.009562233185714244
449,0.042886760538544434
450,-0.022704548185068556
451,-0.004960885144925961
452,-0.005768088387094689
453,0.0058388198832023995
454,0.029823521745721112
455,-0.046324610468715666
456,0.009282861493983571
457,-0.013870422380008381
458,0.03311369473334717
459,0.02091971024311258
460,-0.0005038654194633344
461,-0.00615316304784817
462,-0.0008708580714434432
463,0.011073397588380387
464,0.04154524986438006
465,0.015963551224181718
466,-0.0010928964441118561
467,0.0038293132500569183
468,-0.02438718146016346
469,-0.006008579462666
470,-0.0008240512842751005
471,-0.012851397268645752
472,-0.017961022225561885
473,0.046714536800692756
474,0.02815107537241248
475,0.015038079013840534
476,0.01919904590986575
477,0.012024175974620603
478,0.013945353086403744
479,-0.017844982174405746
480,-0.018943604478477347
481,-0.011870834245818243
482,-0.023307006967023775
483,-0.006507641261895504
484,-0.08031711997054741
485,0.009032003899082045
486,-0.04631235707199405
487,0.006387841873968849
488,0.07386067874408683
489,-0.04523728546375872
490,0.0216407649567821
491,-0.031733424807795
492,1.205376351764185e-05
493,-0.0135929375364624
494,-0.01706959411273223
495,-0.03548623876682682
496,0.06879532502769733
497,-0.014517252783464834
498,-0.0411133532236012
499,-1.0629270242257201e-05
500,0.007393864684234787
501,0.00444163863689518
502,0.04568405683427479
503,-0.03958063813494897
504,0.004045054709637894
505,0.022931337157474627
506,-0.010062996387202074
507,0.03195391293926577
508,0.02829178406337119
509,0.01837231293020171
510,-0.004169089061279284
511,0.03366221810670423
512,-0.022015132171417755
513,-0.02115283012778229
514,-0.018079366981181594
515,0.011283808101410652
516,-0.03616271558472847
517,0.009585878672036066
518,0.00794143282658768
519,-0.0070716293771474715
520,0.01875088500644247
521,0.005350429844673442
522,-0.04936235859673889
523,-0.031642583658313114
524,0.0006066576912153036
525,0.018368709499394426
526,-0.03180469910912065
527,0.004612285491368669
528,-0.0454277432925792
529,0.05800313882481378
530,-0.0017232977820120434
531,-0.0008771108397944639
532,-0.017720172623518552
533,-0.008117863572598305
534,0.047712931584333956
535,0.06676184512557679
536,-0.00048131127002321234
537,0.06220955563961585
538,0.004024733835290152
539,-0.016269523697406488
540,-0.02087047929439884
541,-0.013865616130253654
542,0.006946327939606094
543,0.04440334631626826
544,-0.004381218051069466
545,0.026960107054900092
546,-0.00981289667830723
547,0.00460895278997664
548,0.0276817977076583
549,-0.017963880629361186
550,0.014963395450589992
551,-0.03793528401488646
552,0.007091776484705071
553,0.004901089152643268
554,0.05743500541578068
555,-0.0033788529417761674
556,0.19989877093820368
557,0.010745592151030344
558,-0.210830700538367
559,0.042000002801243164
560,0.05630208293626538
561,0.028584760428708663
562,0.01615563305105462
563,0.010645469546585058
564,-0.004176923077886042
565,-0.03058686436424861
566,-0.009900930317151257
567,-0.016308984226631972
568,-0.0020342210634690704
569,-0.02771700210222646
570,-0.002767457603068632
571,-0.005076193125549212
572,0.02465635863131388
573,0.000327144144941274
574,-0.007001209760840549
575,0.0070564094479273224
576,0.054499195817489805
577,-0.01866577866526223
578,0.012532252786988106
579,-0.006540908580489607
580,0.009285503296849358
581,-0.013622592440576566
582,0.02847085243362143
583,0.009849257716184653
584,-0.024737099923677928
585,0.015523869135287294
586,0.017457114053974432
587,0.031701778727003624
588,0.020429050037648045
589,0.01672693762448108
590,-0.028333649279843633
591,-0.002677488728209388
592,-0.016992177227275387
593,-0.013118799044813995
594,0.02553997415861869
595,0.028988137133579093
596,0.0259422641635814
597,0.02591610598977371
598,-0.014771455356250655
599,0.012757621252904848
600,-0.0270944915297254
601,-0.023280504003298508
602,-0.008389605728262417
603,0.01516477650718665
604,-0.027713093566782927
605,-0.07043621537124439
606,-0.017816735812092022
607,0.03931763816711026
608,-0.016540135567224695
609,0.008823611675401575
610,0.003305636958703999
611,0.010392530639037006
612,-0.03653738402895076
613,0.03850160567333886
614,-0.012832163674694363
615,-0.020574796978435925
616,0.007633704049236926
617,0.06431256947991378
618,0.0045267170559438515
619,-0.09334653518350186
620,0.007712987032792067
621,0.017725468679107525
622,0.03776371559765298
623,0.11356553409457386
624,0.0033092166203725613
625,-0.04761887698021956
626,0.017357597836597037
627,0.040680618832512276
628,-0.02024480700871661
629,-0.012431684649428775
630,0.0044579473129339455
631,0.0020120789044900424
632,0.013242873973393155
633,-0.0006288713086907285
634,0.019820270742054183
635,0.028463477202832304
636,-0.00042098872419675255
637,0.0003099091385507411
638,0.015014426803004445
639,-0.0035845481968706794
640,-0.03807865753873896
641,-0.013198748908937191
642,0.010349212572580169
643,-0.014314093415742584
644,0.013355822889521403
645,-0.02496524811735151
646,0.001193763106880242
647,0.018212623443600594
648,0.015470179974333692
649,-0.030075658889696724
650,0.004230614147840005
651,-0.02299688469053543
652,-0.03539817318909964
653,0.0007678183448293786
654,0.029129332322453422
655,-0.02354151595070512
656,-0.006221738391373956
657,0.03479678118213607
658,-0.014582313850787176
659,-0.05524178876366174
660,-0.0034168802390198484
661,-0.08611182234808301
662,0.030290155424801686
663,0.05745476275438526
664,-0.009665032623598609
665,0.006345588672475529
666,0.013648360897564047
667,0.023681240861707916
668,-0.01610810585515521
669,-0.10425899273114188
670,0.1482973357274316
671,-0.030252386304608584
672,-0.024643071927790097
673,-0.011284496025422924
674,0.01033314427249941
675,-0.07515446772821639
676,0.0220983433429303
677,-0.012194268736283062
678,0.05994997517756255
679,0.10699285529355039
680,-0.021566685399018348
681,-0.0987293094956241
682,0.0357075347814087
683,0.005569861613882884
684,0.024871005254908162
685,-0.07056014466649548
686,0.05880422555528875
687,0.015517320281314874
688,-0.0392815698304633
689,0.016635087631075497
690,0.14743768959608813
691,0.04860090714034272
692,0.0056011679815750216
693,0.03197850839690689
694,0.0843839974764624
695,0.05100080643556936
696,-0.11044601711582892
697,-0.07900255030798767
698,0.03511765920748329
699,-0.007583511288606815
700,-0.021808476239043133
701,-0.06550017612579408
702,0.08288730916856667
703,-0.07077365461720427
704,-0.04491578314168971
705,0.008936438520319072
706,-0.0676376955563807
707,-0.048420099241267764
708,0.05289139462320615
709,0.02140714891664813
710,0.07143841151403849
711,0.035600365640594725
712,0.023302766017380752
713,-0.05396864206339694
714,0.029427594441268922
715,0.05006355331991649
716,-0.03369411272959576
717,0.02044291812255248
718,0.04339374827821488
719,0.014741216993673374
720,-0.004503684104781301
721,-0.006708429902997341
722,-0.01785738457534336
723,-0.0373625255921007
724,0.005618357804648068
725,-0.025556284605887263
726,-0.014468968036539695
727,0.006363692863036229
728,-0.04586956231696375
729,0.02349811534091192
730,0.007314767089298336
731,0.0099792410960336
732,-0.013187001820449696
733,0.0391974724201284
734,0.010237151390117133
735,0.058090062961424924
736,0.004683237033476261
737,-0.010286086610179681
738,-0.03378143815360961
739,0.016222139873713043
740,-0.03062807315865936
741,-0.010977392545160905
742,-0.009198461969537683
743,-0.04263798598425733
744,-0.004676268051282051
745,0.018257280739317615
746,-0.050526869012072984
747,0.06790429370000978
748,-0.041616360551542005
749,-0.003488486165440521
750,0.024997889750093996
751,0.00170238473745289
752,0.04482597396929454
753,-0.0071485510886182815
754,0.17638021160435358
755,0.022712210565874406
756,0.015027272747830986
757,-0.011395892637380675
758,0.011259228785412438
759,0.024584237187854373
760,0.014972894814468824
761,-0.06037162790917444
762,0.0022145528516670588
763,0.0449714293060684
764,-0.014529436903725108
765,-0.04496373846230538
766,0.011316786221131808
767,0.04989792720281091
768,-0.028471529207962316
769,-0.05262636453705493
770,0.06319460148759135
771,0.0015688136949368369
772,-0.033407768035761565
773,-0.01596485013906163
774,-0.03661538022852256
775,-0.0067133826839350505
776,0.026026573606620616
777,-0.04604241633943718
778,0.009182363491338085
779,-0.03888951414559942
780,0.08745312888619394
781,0.025959680612796143
782,0.04033304636955356
783,-0.01411101121738485
784,-0.018034559439868685
785,0.039999414628263764
786,0.0019471782532336289
787,-0.002657370580917814
788,-0.03297933468548109
789,0.06215591965087753
790,-0.006436975945108537
791,0.010968336043813469
792,0.058733535804702
793,-0.037213438578750944
794,0.058584756920604365
795,0.021175377344889595
796,0.02664569932783009
797,0.04760120519976354
798,-0.004798471510225021
799,0.03319923278308928
800,-2.748979715286305e-05
801,0.022804187546472676
802,0.03979494431240528
803,-0.004133710306897084
804,-0.007512844425357235
805,0.026002010871454154
806,0.006370031286580465
807,0.009598477214539158
808,0.01255903186446783
809,0.023998454847467356
810,-0.02774000443800351
811,-0.012174017416266293
812,-0.056770359001169994
813,0.08518106301608712
814,-0.0038164401459546133
815,0.018846801475627964
816,0.028012907650828728
817,-0.01819984710182905
818,0.010341668318196684
819,0.004198621888765161
820,-0.01258318537375893
821,-0.02732155884122787
822,0.002835029058788559
823,0.003491396938221512
824,-0.008415002590848777
825,-0.02582823113097376
826,0.005447353439743177
827,0.038245488041894975
828,0.008913855723423018
829,-0.0034241458645502296
830,-0.008666580943755933
831,-0.025673771271834244
832,-0.005992771609244243
833,0.032816767187322814
834,-0.016531934258089735
835,0.008083542580972427
836,0.017671738576395625
837,0.020732556279170027
838,0.038779334404313234
839,-0.01867219738699567
840,0.01973067437152369
841,0.015252007221739082
842,-0.004997915723974443
843,0.005055292751366039
844,-0.029479133205263398
845,0.009726337807762947
846,-0.003689351322583505
847,-0.0028236826054924193
848,-0.007959695785572068
849,0.018653210803559177
850,-0.0021778708674507793
851,0.0018480001226224398
852,-0.04443313166091548
853,-0.007004129421794558
854,0.018200728185043008
855,0.03802262988029555
856,-0.005557645715639223
857,0.020559108185753402
858,-0.0019136591496092623
859,0.009570322522310092
860,-0.024121909076295998
861,-0.01493421828205472
862,-0.030219403918178473
863,0.014774821051260755
864,0.008790303619674252
865,-0.0018991263383241936
866,0.019320677920122917
867,0.0075638672756462005
868,0.03981848974466637
869,0.013132456670422636
870,-0.004566448759811322
871,0.015385493757132856
872,-0.00041370961032543874
873,-0.0005439725643586672
874,0.021352838166992565
875,0.021032486223973922
876,0.02689653776004215
877,0.015470569898052507
878,0.007368068546782601
879,0.020172972924462285
880,-0.005553931777247664
881,0.01816501330947707
882,0.017624981349323707
883,-0.002308364339072677
884,-0.012646351853638379
885,0.008094545889203497
886,0.0025568022894010027
887,-0.01160915667278141
888,-0.0031511152510627733
889,0.0037331423341858553
890,-0.013323440694107222
891,-0.009590845286308866
892,0.010206007562066221
893,0.0011088021704955776
894,0.0011645219334667823
895,0.02885108787274341
896,-0.000381056246778041
897,0.01421100869990179
898,-0.010543549332515795
899,-0.00497415528415969
900,-0.020532338030738305
901,-0.009888173596393665
902,-0.010192167972524625
903,-0.011223964438956784
904,0.0038945957644528975
905,0.014285180517205887
906,0.013930261918655262
907,0.04218804397734536
908,0.006249175610336309
909,0.00045443729352201754
910,0.008870376405316004
911,0.009442627597906667
912,0.03812929428058752
913,0.0012838924851631757
914,0.003349796874808185
915,-0.0030345875692330457
916,0.007876002380148439
917,-0.014795882642118388
918,-0.005675074473918494
919,0.002368819639576158
920,0.0437589592720629
921,-0.009230641605111042
922,0.00455036596311339
923,-0.032960984204099604
924,-0.0017981077185072213
925,0.006561969453434436
926,0.008051915048353809
927,0.016843825415851697
928,0.007747852088645773
929,0.0031292981716447015
930,0.0017109923794993804
931,0.0012864806624597017
932,0.00032299893534958014
933,-0.005858984223752995
934,-0.001970316372592363
935,0.008595527553953108
936,-0.004832906730722654
937,-0.01641021287712452
938,0.03719864771921846
939,0.09864282974583832
940,-0.003990951458257375
941,-0.010016470531354868
942,-0.024940203241636056
943,0.023690223848548336
944,-0.033803323371528506
945,0.0013559927858793537
946,-0.01386856408946011
947,-0.00768229436182792
948,0.028762134286062023
949,0.0024406329654549615
950,0.03745662428540958
951,-0.01977940190206896
952,0.00623706474211304
953,-0.020938511408074203
954,0.007609979421624139
955,0.008219213442272937
956,0.0027741943960013365
957,-0.004296674924314954
958,-0.012275430279831542
959,0.0050993673784054
960,0.005962036869369989
961,-0.010067139815036017
962,-0.0037550524715785683
963,-0.01834792479214096
964,0.013483011035438587
965,-0.004877591941920801
966,0.007036075917810484
967,0.048749559493846364
968,-0.029581507232029205
969,-0.006716898507991396
970,0.0001763352189856288
971,-0.007507506709899201
972,0.03083868772627384
973,-0.009251397941228683
974,-0.004280347496411609
975,0.0050839091307015825
976,0.004426091911854146
977,-0.01145917359951821
978,0.01237545659804133
979,0.012529125534719967
980,-0.009595827916579674
981,-0.0024836657357497757
982,0.0034302916840910328
983,-0.005824111822940643
984,0.0013270018066682421
985,-0.0009602315881278503
986,-0.009707104856296275
987,-0.028109301345443247
988,-0.027687661629521344
989,0.03287053830525935
990,-0.017241992445020175
991,0.01717517148645886
992,-0.0018903474219777265
993,-0.012581644716608702
994,0.030270777221599623
995,-0.006350436218112183
996,-0.005026149832040349
997,0.004072718868514969
998,0.0007769190086508403
999,0.001976523743310346
1000,-0.051223042002071624
1001,0.01009409246859013
1002,0.0057883896099302804
1003,0.001504747734718437
1004,0.15655204978167425
1005,-0.015914569563845835
1006,0.009484879020994912
1007,0.003618168564630744
1008,0.008226920858733316
1009,-0.02647648307796886
1010,0.012355939715458595
1011,-0.004770391303546073
1012,0.012012541641047543
1013,-7.900269542687895e-05
1014,0.001321742074654279
1015,-0.034056153049279426
1016,0.01549942744677757
1017,-0.00047853702750116136
1018,0.02814705510798924
1019,-0.004742184123940306
1020,0.0041692710969371246
1021,-0.016751500895334778
1022,0.012721257106306973
1023,0.014183051817941317
1024,-0.00020286611244988803
1025,0.019205679937608428
1026,0.015711201841400617
1027,0.0025047613995324547
1028,0.00270469180065559
1029,-0.0014323660193997277
1030,0.01362733922663807
1031,0.018010886764740795
1032,0.019123321228303996
1033,0.005170263105042011
1034,-0.0030605235055783764
1035,0.007707812932773531
1036,0.002797979863280989
1037,0.0008114519989428
1038,0.003655254586242522
1039,-0.01072181834746335
1040,0.007987695987875647
1041,0.019051020595178863
1042,0.01923880022189784
1043,0.05099007745130903
1044,0.0002539816583322071
1045,-0.00511346908738547
1046,0.000794364485448861
1047,-0.008688000972560839
1048,-0.02907026920475885
1049,0.0072305530327475736
1050,0.002671490324827647
1051,-0.001631293224552073
1052,0.030651893449182423
1053,0.003829639518019
1054,0.009031186940100374
1055,-0.004326388109874458
1056,0.007772121602386677
1057,0.01067304578385258
1058,-0.011339387323379252
1059,-0.005293144621381507
1060,0.00917127668771043
1061,0.011659081127268192
1062,0.020321505825476514
1063,0.0019661995819127034
1064,-0.008798748425917472
1065,-0.012882882968758102
1066,-0.015905885259108014
1067,0.03612990781562706
1068,-0.03154491633533428
1069,0.030676591838030218
1070,-0.016103202675565708
1071,0.0023539279465572107
1072,-0.06207372863828222
1073,-0.040889391748920846
1074,-0.007459464037922038
1075,0.017071350156182226
1076,0.019506374831384232
1077,-0.024282100731196618
1078,-0.009207750373422202
1079,0.024627408976625086
1080,-0.020507482746166147
1081,-0.013704604037789968
1082,-0.05014138439363637
1083,0.02072559529248812
1084,0.018514506551296217
1085,0.00686299592298377
1086,-0.034520215893382736
1087,0.03989819935376408
1088,-0.006145311095531975
1089,-0.0015666697238001358
1090,0.024015688008936352
1091,0.009752569276944267
1092,-0.04477993588697016
1093,-0.005649752448907679
1094,0.007115269865071197
1095,0.043233362993705955
1096,0.04466129412010924
1097,0.005133293479915318
1098,-0.002252221125807201
1099,0.02916745567862879
1100,-0.0017464552047056108
1101,-0.0017488256643889925
1102,0.004416874648947918
1103,-0.058769075069161396
1104,-0.0025991504661167716
1105,0.011507977309465145
1106,-0.008143523092051358
1107,-0.0135507859667588
1108,0.00023961550700848016
1109,-0.03659639334947674
1110,-0.017469877887987383
1111,0.015249226170485713
1112,-0.02328566286651713
1113,0.009701964174467765
1114,0.046621392820740445
1115,-0.0051229379468666235
1116,0.01315917505249914
1117,-0.0037710795237773306
1118,0.02747517898561916
1119,0.017201283206676868
1120,-0.005092038934997774
1121,-0.006166746736542513
1122,-0.012112543808581334
1123,0.03286980506984065
1124,-0.006486220908508642
1125,-0.047581097614544016
1126,0.03988825880585126
1127,-0.04558940980876991
1128,0.00721119918326706
1129,-0.0013605373422719373
1130,-0.022477919026056732
1131,0.008851863576954385
1132,-0.0049034066033151105
1133,-0.00492213246156332
1134,0.0008190439001460828
1135,-0.0038584808323831724
1136,-0.015839095548099466
1137,0.002710327196975956
1138,-0.006909867162082627
1139,-0.025700769595404804
1140,0.0013502429133938542
1141,-0.016147056865175577
1142,0.025739362450333717
1143,-0.0016833802591121145
1144,0.003925050671728283
1145,0.020206630642517577
1146,0.013412336605966219
1147,-0.009204500759650208
1148,-0.019036470726845535
1149,0.004048406381057557
1150,0.012757776064328749
1151,0.01103244305765078
1152,-0.0203549688254427
1153,-0.0049974702755468964
1154,0.07440197958256253
1155,0.012103481551157978
1156,0.013934759584904198
1157,-0.009807467382694715
1158,0.0002503885842633389
1159,0.008172753027074837
1160,0.01479978112299857
1161,0.03499396541641523
1162,0.009693506311707577
1163,-0.018792184053083853
1164,0.002747178084140759
1165,0.003921404453996809
1166,0.017362282763003167
1167,0.030078102544751673
1168,0.008150491064715716
1169,-0.006180698591970812
1170,0.01779622587299249
1171,-6.7353815909674085e-06
1172,0.002189657054422379
1173,-0.007940010059897955
1174,-0.012549066359665987
1175,-0.006029262428428198
1176,0.010892296792032168
1177,-0.0011757550374296819
1178,-0.0368180483536961
1179,0.09012880755722111
1180,-0.008449199581430379
1181,0.02704288243734222
1182,0.016962654052962683
1183,-0.0018518239911726672
1184,-0.007938034915504003
1185,0.00809995635327296
1186,-0.012827375050501487
1187,-0.02244549831184484
1188,0.025459079835965525
1189,0.06699310498358908
1190,0.01587306444888703
1191,0.0013371244839903837
