,tr_loss,tr_ret,val_ret
0,2.397107272148132,0.07428022710843261,0.06508303274838345
1,2.3710933566093444,0.13369376982222386,0.06856105223067216
2,2.351342870593071,0.18192122119542206,0.06875678401739226
3,2.3479282969236372,0.2045061189833875,0.06877384030103076
4,2.344461355805397,0.21845700394878248,0.06899441903631742
5,2.3418836945295336,0.22926256152480312,0.06919809696522329
6,2.339254062771797,0.23817308984996052,0.06962902088721928
7,2.3357961064577104,0.25073837498434076,0.07035107151402854
8,2.3330068051815034,0.254659581232041,0.07201392712407835
9,2.330858375430107,0.26524997530617417,0.0730463584726355
10,2.329336918592453,0.27341612910702434,0.07368976199454814
11,2.329658963084221,0.2599473584582137,0.07431894631753745
12,2.326514442563057,0.2765859023287273,0.07484025157773008
13,2.3269082313776015,0.2685342261307736,0.07552379490122575
14,2.3286891943216323,0.2606314276866914,0.07613918033981844
15,2.3248377728462217,0.2770721988928622,0.07656050845228202
16,2.3227816009521485,0.2871150633019924,0.07708542552827088
17,2.3215080773830414,0.295824741887752,0.07783798373027584
18,2.3199425637722015,0.2986342926217983,0.07969069730138176
19,2.3197554421424864,0.2970242674867972,0.07715170276176458
20,2.3193454056978227,0.29061952705339794,0.08068024089436188
21,2.3182995915412903,0.2972971892410179,0.08349837841924339
22,2.3233888959884643,0.2861867602963577,0.08441731407260693
23,2.3184358149766924,0.30738515441796216,0.0811657109558566
24,2.3179085767269134,0.2972783993340486,0.08315324467173395
25,2.317203057408333,0.29991138117980387,0.08410077201942201
26,2.3168102884292603,0.30582409463878124,0.08265606124043111
27,2.314716952443123,0.3156661670692648,0.08618773973205514
28,2.3137137961387633,0.3213275916763156,0.08424449010872051
29,2.313429815173149,0.31463516694010196,0.08872363361250171
30,2.3121894317865372,0.3245981133602844,0.0871704985285576
31,2.315800147652626,0.31581906237207125,0.09160140365913201
32,2.318632729053497,0.2999640753215172,0.0984173554368248
33,2.3243078112602236,0.3061860822205045,0.09119314477056568
34,2.3124530524015428,0.3315562028945009,0.09169337075004541
35,2.312530407309532,0.33442892671618135,0.09498179292761252
36,2.30926771402359,0.3345760300427092,0.09953962682065853
37,2.318256925344467,0.29248525381265045,0.09638133185025499
38,2.312977147102356,0.3389812345184152,0.09268363100541907
39,2.3072397363185884,0.34724613226568224,0.09813285035030278
40,2.3107433950901033,0.335737391783482,0.09810722953697477
41,2.3153790009021757,0.3434118864061533,0.09525296838261049
42,2.3108099305629732,0.3592467903443465,0.09803391276146649
43,2.3046268254518507,0.36129454992022375,0.0971034522505054
44,2.308864495754242,0.34815399777142186,0.10130914237228206
45,2.309781905412674,0.345427978540212,0.09894528109043658
46,2.3057140362262727,0.381691344398203,0.09973168406840957
47,2.3035072672367094,0.37558023169440374,0.09921845620278814
48,2.307684286236763,0.38693530713778024,0.11098283217980665
49,2.3143259680271147,0.3518145885048554,0.10321800391123763
50,2.303285958170891,0.3973732741096847,0.10226521771210367
51,2.3005331879854203,0.39962605796079387,0.10653673261307851
