,tr_loss,tr_ret,val_ret
0,-0.0007625400321038,0.02054231343754055,0.08096708268024928
1,-0.010634568302746629,0.0810631143481261,0.07110995889397002
2,-0.011160320582581335,0.08057764749057288,0.07087339273846273
3,-0.011172471933678025,0.08049339721165272,0.07082646634371914
4,-0.011174817942053779,0.08046066267210462,0.07081422520798804
5,-0.011175382678149617,0.08044631128516647,0.0708110349744894
6,-0.011175506920437329,0.08043972649833052,0.07080996100276829
7,-0.011175532487744931,0.08043741762993581,0.07080921611442553
8,-0.011175531958040665,0.08043818188074359,0.07080901735232734
9,-0.01117561555467546,0.08044220938175327,0.07080910970334198
10,-0.011176026459637797,0.08045313848419287,0.07080567800154747
11,-0.011176683267345652,0.08047137108839339,0.07079230094138744
12,-0.011177591438405216,0.08048994893521638,0.07077673395521768
13,-0.011179692720179445,0.0805242830685739,0.07076712675197118
14,-0.011184838903805939,0.08058771484417165,0.07079482110059106
15,-0.011184769756000605,0.08072794396647857,0.07096611701070313
16,-0.011234863131554447,0.08138896832348257,0.07051580498489729
17,-0.011434774605695565,0.08286075410314217,0.07046028991174372
18,-0.011632835892858566,0.08459840140733595,0.07024443195518079
19,-0.01185614531270403,0.0860367409843421,0.07056090364611609
20,-0.012033579213661142,0.08658345624875384,0.07047213291510386
21,-0.012208882353035733,0.08714646489219502,0.07001523884301257
22,-0.012225695521861781,0.087209358164778,0.07034063332475124
23,-0.01230352259601932,0.0870034842344971,0.07057389951897693
24,-0.012332727385728503,0.08711184858853604,0.07101522898398896
25,-0.012904706565081142,0.08763647304949054,0.06987247630216
26,-0.012773039018269629,0.08717522565184373,0.07038552182281067
27,-0.013096208549744916,0.08694336100224294,0.07122953824313294
28,-0.013392292279575486,0.08652010609578198,0.07074107238892659
29,-0.012973926470731385,0.08764003464300289,0.07157675924006479
30,-0.013525905977177899,0.08842906677191019,0.07039843685396562
31,-0.013244907012733165,0.0864697304016444,0.07071515957145653
32,-0.013554613162341411,0.08743721605763155,0.07119201447153077
33,-0.012524478820385411,0.08417803705495042,0.0699188178830978
34,-0.012762076780723873,0.08563488862072086,0.07041318988185505
35,-0.012331222928070928,0.08841705919050609,0.07671604584266144
36,-0.013114901245804503,0.08719300592072732,0.07006028172707542
37,-0.013369009217538405,0.08928190765614677,0.06734084436209685
38,-0.013107997110972065,0.08726133052379854,0.07010181175887327
39,-0.013296727117849514,0.08785434281969579,0.07095171725335912
40,-0.013425855411856901,0.08636712683569032,0.07039306364083206
41,-0.013462331073940731,0.08704681272067258,0.07102478919640264
42,-0.01375029035861371,0.08742766423279362,0.0722986232025725
43,-0.013632071633648593,0.08762352627510944,0.07034194093951769
44,-0.013091749838378746,0.08800574733992503,0.06845765535204816
45,-0.01294890389329521,0.08617810339174967,0.06792715126102149
46,-0.01295237591431942,0.08642319453248498,0.07283261248982105
47,-0.013111254761752207,0.08747889391502062,0.0682197671139659
48,-0.013380804525106213,0.08890952927034058,0.06808931441328694
49,-0.01348942039720714,0.0872568078717985,0.06971889337781911
50,-0.012983190167055,0.08539905591040117,0.06639662547763715
51,-0.013215795898839132,0.0874343295452866,0.06810906869570553
52,-0.012910770873480942,0.0895989260829433,0.06955501675224844
