,ret
5,0.07241568647440776
6,-0.027934380914053092
7,0.01070323119439603
8,-0.007864609039405614
9,-0.0015710395802838385
10,-0.0027379909286074817
11,0.007962661693586882
12,0.001021634685995664
13,0.007936481691441306
14,1.1405099906334074e-05
15,0.0069479404466502035
16,0.011873244756029267
17,-0.0021998310257057884
18,-0.07111025511625887
19,0.006011494198083332
20,0.031935275359044266
21,0.008947884789916446
22,-0.00940602013990934
23,-0.008326801977621723
24,-0.012961547016435745
25,-3.264819818466447e-05
26,-0.016035038790935735
27,-0.0013036728302453914
28,0.0127489255132794
29,-0.008554634750984154
30,-0.01663289347537771
31,0.0013915947676035947
32,0.01584210486363579
33,0.0033231900556588323
34,0.032388813209537126
35,0.004745326453348941
36,-0.0033245344639450543
37,-0.019183364254131478
38,0.020314318817947104
39,0.04713664822064771
40,-0.019513728724420518
41,0.004016044835698274
42,0.02145922685381325
43,0.037567378538467325
44,0.04560368811409624
45,-0.014305550297549045
46,-0.036873489320877126
47,-0.012941466702615435
48,-0.005866693333333425
49,-0.008315397218760479
50,0.01636493789571504
51,3.78435762684462e-05
52,1.986994153793105e-08
53,0.0058902814399080005
54,0.0009627966480432658
55,-0.009964705241741778
56,0.007778501527141432
57,0.012365562513195216
58,-0.006313037014711813
59,-0.0013970102990497168
60,0.016420394088669982
61,-0.026171243096244294
62,-0.011527418216244562
63,-0.016225164488399817
64,0.01501772717955616
65,-0.0040792540792540955
66,-0.006903063664704465
67,9.801790025846655e-10
68,-0.0003144439687701319
69,-0.0372046287418072
70,-0.033255549663748024
71,0.0015276199205621658
72,-0.013024989913870537
73,-0.019888210042576498
74,-0.0330128515059983
75,0.04064719300283638
76,0.02621299406364502
77,0.01248149177106227
78,0.01461237680627295
79,-0.004441439525440138
80,-0.005490700257059004
81,-9.185125391276897e-09
82,8.184066195863166e-13
83,0.0004485642296538044
84,-0.008309918400798179
85,-0.036536135721747916
86,-0.002388832343953056
87,-0.0341823056300268
88,0.0522712290499022
89,0.006855406689643835
90,-0.0053286265542872155
91,2.659457797228255e-07
92,-4.229493608542125e-10
93,0.017196054273619452
94,0.0037028416758197115
95,-0.011675823774868685
96,0.026059762819327204
97,0.0033231900556588323
98,0.018402763106774037
99,0.012112671530410268
100,-0.001580752327898787
101,-9.797659353766286e-10
102,1.1619166669030207e-10
103,0.04959125205473435
104,-0.001315756579213965
105,0.009228998948471883
106,-2.1647160291995705e-06
107,-2.034181837564471e-11
108,-0.0006181917914058443
109,-0.008861810977472866
110,0.009911107313663051
111,-0.02921456309284697
112,0.012606832558228259
113,-0.0032028469750889628
114,0.022782504488649713
115,-0.005345886863432413
116,0.012393274596883877
117,-0.014352214913278623
118,0.007723669705001034
119,0.03374457155774465
120,-0.004012434779863434
121,0.013311928291369993
122,0.06253322057801694
123,0.02296690598519979
124,-0.0023215578419931516
125,-1.2269620255263888e-07
126,0.0001168227292163277
127,0.022220436019917036
128,0.027955024578598844
129,0.009859133733521926
130,-0.00015942159063820607
131,-5.3882134629109066e-05
132,-6.911316809142662e-08
133,-0.015855038956787415
134,0.0015091549403430402
135,7.586793769566215e-05
136,0.017717902494473473
137,0.04067934469088619
138,-0.008986422164038216
139,-0.0007755099884414645
140,-2.0747002218720794e-06
