,ret
5,0.01732402790435819
6,-0.004715640802496314
7,0.03633561387467648
8,-0.04337220315816
9,-0.006820517592571089
10,0.023359033348624932
11,0.01950306143118236
12,-0.003967691486571228
13,0.026695413127928735
14,0.03142736165003648
15,-0.0038903496301699782
16,-0.0017721990826205178
17,-0.000840307912162839
18,-0.0005250247241392194
19,0.001906238337197162
20,0.03183005079001161
21,0.004438560849306202
22,-0.026653968393645904
23,-0.009915789919569807
24,-0.012928111052037635
25,-0.030736005965215397
26,0.011858475288806342
27,-0.01760322294038982
28,0.041831361264852776
29,-0.018965260333990104
30,-0.016632430313332443
31,0.027482928534114236
32,0.004851664218034337
33,-0.02375143335698276
34,-0.002262306225365184
35,-0.017513490582874255
36,0.013295134427023394
37,-0.006339490483397636
38,-0.01317583694569967
39,0.04352025839880816
40,-0.012267466700787984
41,0.002354004987347278
42,-0.029665368190539904
43,-0.025575084506446653
44,0.09874040108544262
45,-0.012858563414608126
46,-0.010973255699794161
47,0.011094006530743893
48,-0.015374887078288208
49,0.007012517039795481
50,0.001254377760030717
51,-0.02501615764269247
52,-0.00301890725420442
53,-0.008463080093728575
54,0.011993252027940476
55,-0.008530572665381488
56,-0.005614204302935691
57,0.012563995486770287
58,-0.006313037014711812
59,-0.004612264706219349
60,-0.04034562467187024
61,-0.0013496969422950305
62,0.02027044126057771
63,-0.01622497540591185
64,0.011653042605564106
65,-0.0011061807777554395
66,-0.014240999640999716
67,-0.013356990601302769
68,0.004211762649295314
69,-0.022791522457140473
70,-0.021161655283344682
71,0.00557064678477357
72,-0.013457822604309961
73,-0.01976227116224628
74,-0.012973712397719935
75,0.005774320717634072
76,-0.012937277617467284
77,-0.016757507325935218
78,0.004073751431722882
79,0.012503370301279102
80,0.012349115566959072
81,-0.0396451621846412
82,0.0062283382071067145
83,0.013296731284370417
84,-0.01368209588153005
85,-0.03568605122807044
86,-0.004878980830660649
87,-0.011879116247038324
88,0.03758258729712783
89,0.006849974285693195
90,-0.015382770067767995
91,0.004854423105664791
92,-0.0023644835750386774
93,0.021736207515160186
94,-0.030567430650795986
95,-0.0013855241494372082
96,0.0020249703770434412
97,0.0033337254326450422
98,0.029726911025406658
99,-0.007020079427434219
100,0.0131676308114964
101,-0.02421930190586961
102,0.006720270151073451
103,0.020416858597285332
