,ret
5,0.01789937924641252
6,-0.05609654120040699
7,0.010703231194396307
8,-0.03862718878702089
9,0.04526317494920515
10,-0.0027379909286026722
11,0.0246360120803044
12,-0.003967691485041384
13,0.00793648169144079
14,0.017322763210745627
15,-0.021173596225449075
16,0.011733223722838668
17,-0.0065770223863848044
18,-0.07111025511625887
19,-0.008547006968503735
20,0.03193527535904432
21,0.004595617787316912
22,-0.007645665654657276
23,0.01197070817167011
24,-0.0129615474376922
25,0.004775208913648691
26,0.0027734863794952234
27,0.03940439953923295
28,0.02363054439808209
29,-0.012194927174654133
30,-0.016632836591814706
31,0.0030109071092456452
32,0.015842106726003745
33,0.0031745275562528458
34,0.002227225609080416
35,-0.024485130533484695
36,-0.005884890292553974
37,-0.006205152725306874
38,-0.013443151733667351
39,0.01765203191884451
40,0.006737540296514183
41,-0.0004954229579354047
42,-0.0011160714286683284
43,0.014285657862863678
44,0.045603688114098845
45,-0.014305550297549045
46,-0.036873489320877126
47,0.01109502406226728
48,0.0019057169391040346
49,0.007012517039795524
50,-0.0035974370103230425
51,-0.024973582818522178
52,0.021755825478267213
53,0.016813671907764016
54,0.030156685526272417
55,-0.016642930222341524
56,0.007778560054788074
57,0.00887126677081925
58,-0.006313037014248699
59,-0.006035586974421192
60,-0.004975794151600125
61,-0.017608605875587467
62,0.020270441243603814
63,-0.001596119882597803
64,0.0014714157933572167
65,-0.0040792499954776466
66,0.024152457548517466
67,0.03450207170725188
68,0.0061817275243405525
69,-0.022468543502324016
70,0.014463890995705296
71,0.01070761574619815
72,0.007381124261430557
73,-0.01988745308710694
74,-0.031872525770830815
75,0.0407503995585028
76,0.0046644040687963614
77,-0.003629029693527304
78,0.00035814536341020653
79,-0.004441441749231296
80,-0.005914693874599965
81,-0.0396451621846409
82,0.009808062654293686
83,0.04139041995144434
84,-0.008328049978429253
85,-0.027043899567298888
86,-0.004621299093828069
87,0.01077521700089813
88,0.05227249411224624
89,-0.008401714568595805
90,0.03019879727062072
91,0.016986629711227195
92,0.012903454842360301
93,0.027385116628271724
94,0.0021143977038330106
95,-0.011675809518059828
96,0.004720227025892736
97,0.011852285409675646
98,0.018402763106774037
99,-0.006170866965258209
100,-0.0005099910775210368
101,-0.019949334413078217
102,0.006030729166670353
103,0.022574486807553643
104,-0.02882819980200252
105,0.00030549787127422405
106,-0.020044140694798422
107,3.1464999048981866e-09
108,-0.018749946218457925
109,-0.008861808571968848
110,0.011817925970685912
111,-0.02888388027362492
112,0.012606832558228243
113,-0.030239195015554013
114,0.03346065429932147
115,-0.015187159455287383
116,0.012393291127918406
117,0.11829227159768795
118,0.007723667692880239
119,0.019241982507354764
120,0.006261558590889121
121,0.013311788604044712
122,0.06253322057801694
123,0.02296690598519979
124,0.031838802424871845
125,-0.005969967566745342
126,0.13902607614418197
127,0.022219685282214765
128,-0.004102465126588028
129,-0.013358777351261567
130,-0.006892533026995912
131,-0.015651933339958474
132,-0.011122446367132464
133,-0.006555330210014328
134,0.0005821015400153498
135,0.044341039274758604
136,0.0230248910043554
137,-0.0026868348231378725
138,-0.008986422164038457
139,-0.005066149107079595
140,-0.03995881761662159
141,-0.01128733796364761
142,-0.005888544842914054
143,-0.0018965658903046063
144,0.031394897203178895
145,0.005714173115632084
146,0.03770390902112277
147,0.012168487820306072
148,-0.0033895970801081335
149,0.014935412750541579
150,0.0015141265743995797
151,-0.03330161909574567
152,0.009834993299041767
153,0.0029970052503203665
154,0.0282428887999976
155,0.0038913055613070276
156,0.00359309335249364
157,0.09955416941727872
158,0.013783729729729813
159,-0.011715921258478335
160,0.007835084550831753
161,0.019271952369895068
